I always brush my teeth before going to bed. 	Siempre me cepillo los dientes antes de ir a la cama.	"
**Siempre**: Adverb; meaning ""always"". It's from the Latin word ""semper.""

**Me**: Personal pronoun; Used here as a reflexive pronoun indicating that the action is something one does to oneself.

**Cepillo**: Verb, 1st person singular present; meaning ""I brush""; root ""Cepillar"", derived from the word ""cepillo"" (brush)

**Los**: Definite article; masculine plural form of ""the""; from the Latin ""illos"".

**Dientes**: Noun; masculine plural; referring to ""teeth."" It comes from the Latin word ""dens.""

**Antes de**: Preposition; meaning ""before"". It's a combination of ""Antes"" (from Latin ""ante"") and ""de"" (from Latin ""de,"" indicating origin, separation, or derivation).

**Ir**: Verb; meaning ""to go""; from Latin ""ire"".

**La**: Definite article; feminine singular form of ""the"" coming from the Latin word ""illa"".

**Cama**: Noun; feminine singular; referring to ""bed"". It's derived from the Latin word ""cama""."
I am going to the store after lunch.	Voy a la tienda después del almuerzo.	"
**Voy**: Verb, 1st person singular present; meaning ""I go""; root ""Ir"", with irregular Spanish verb etymology.

**A**: Preposition; meaning ""to""; from Latin ""ad"".

**La**: Article, feminine; ""the""; from Latin ""illa"".

**Tienda**: Noun, feminine; meaning ""store""; from Latin ""tendere"" which means ""to extend"", as in a stall or market.

**Después de**: Preposition; meaning ""after""; derived from Latin ""de ex post"", meaning ""from what is after"".

**Del**: Contration, which consists of ""De' (from) and ""el"" (masc. ""the"").

**Almuerzo**: Noun, masculine; ""Lunch""; originally from Latin it meant ""bite"" (morsel during the midday, it ended up designating a light meal that was taken in essence at that time of the day. Morsus)."
First, finish your vegetables, then, you can have dessert.	Primero, termina tus verduras, luego, puedes tener postre.	"
**Primero**: Adjective; meaning ""first""; from Latin ""primus,"" superlative of ""prior,"" which means ""before.""

**Termina**: Verb, 2nd person singular imperative; meaning ""finish"" (in the context of finishing a task like eating); root ""Terminar;"" from Latin ""terminare,"" meaning to ""end,"" or ""terminate.""

**Tus**: Determiner; plural of ""tu,"" meaning ""your"" (informal); from Latin ""tū""

**Verduras**: Noun, feminine plural; meaning ""vegetables""; from ""verde"" meaning ""green""

**Luego**: Adverb (used here as conjunction); meaning ""then"" or ""next""; from Latin ""lŭcuo ""

**Puedes**: Verb, 2nd person singular present form of ""poder""; meaning ""you can""; root ""Poder,"" from Latin ""pŏtis"", meaning ""can"" or ""able to.""

**Tener**: Verb; meaning ""to have""; from Latin ""tenēre."" Used here in infinitive form to express possession of noun following.

**Postre**: Noun, masculine singular; meaning ""dessert""; from Post + Latin ""der"" which means following. The dinner portion that is served last."
First, we finish homework then we play videogames.	Primero, terminamos la tarea y luego jugamos videojuegos.	"
**Primero**: Adverb; meaning ""first"" or ""before any others"", frequently used to give order to actions or events; from Latin ""primarius.""

**Terminamos**: Verb, 1st person plural present; meaning ""we finish""; root ""Terminar,"" derived from Latin ""terminus"" meaning ""end.""

**La**: The definite Article in feminine singular; meaning ""the;"" Spanish articles agree in gender and number with the nouns they modify.

**Tarea**: Noun, feminine; meaning ""task"" or ""homework""; from Old Spanish ""tarja,"" a mark or boundary make in reference to assigned work.

**Y**: Conjunction; meaning ""and;"" used to link words of the same part of speech, clauses, or sentences that are to be taken jointly.

**Luego**: Adverb; meaning ""then"" or ""later""; used to describe something happening after a certain point in time; from Latin ""locum"" meaning ""location.""

**Jugamos**: Verb, 1st person plural present; meaning ""we play""; root ""Jugar,"" possibly from Vulgar Latin ""iúcare,"" from Latin ""iocus"" meaning ""joke, game."" It’s primarily used to express playing games, sports, or tricks. 

**Videojuegos**: Noun, masculine; meaning ""videogames""; it's a Spanish contraction (video: ""video, visual"" + juegos: ""games"") reflecting the invention of video games in the later 20th Century."
First, I wash my hands, then I prepare the food.	Primero, lavo mis manos, luego preparo la comida.	"
**Primero**: Adverb; meaning 'first'; from the Latin term 'primarius', indicates the initial order in a sequence. 

**Lavo**: Verb, 1st person singular present; meaning 'I wash'; root verb 'lavar', derived from the Latin ""lavare.""

**Mis**: Possessive Adjective; meaning 'my'; matches plural Spanish nouns in relation to ownership or possession.

**Manos**: Noun, feminine, plural; meaning 'hands'; from the Latin 'manus'.

**Luego**: Conjunction/Adverb; meaning 'then'; used to indicate sequence, it originated from late Latin 'locum', 'place', as in 'the place that comes after'.

**Preparo**: Verb, 1st person singular present; meaning 'I prepare'; root verb 'preparar' comes from Latin praeparare, from prae- 'before' + parare ‘make ready’.

**Comida**: Noun, feminine; the meaning 'food'; from Latin 'comida' which means 'meal', it's a noun form of nonprofit verb 'comer' (to eat)."
I will first finish cleaning, then I will go out.	Primero terminaré de limpiar, luego saldré.	"
**Primero**: Adverb; meaning ""first""; from Latin ""primarius,"" derivative of ""primus,"" meaning ""first.""

**Terminaré**: Verb, 1st person singular future; meaning ""I will finish""; root verb is ""Terminar,"" from Latin ""terminare,"" meaning ""to limit, end.""

**De**: Preposition; meaning ""of""; from Latin ""de,"" indicating origin, separation, or derivation.

**Limpiar**: Verb; meaning ""to clean""; from Latin ""limpidus,"" meaning ""clear.""

**Luego**: Adverb; meaning ""then"", ""later""; from Latin ""locum,"" meaning ""place.""

**Saliré**: Verb, 1st person singular future; meaning ""I will go out"", root verb is ""Salir,"" which evolved from Latin ""salire,"" meaning ""to jump,"" but in Spanish it acquired the additional meaning of ""to leave"" or ""to go out."""
After eating, I will wash the dishes.	Después de comer, lavaré los platos.	"
**Después de**: Preposition; meaning ""after""; it consists of ""Después"" which is a Spanish adverb transcribing of ""in subsequent manner or time"" from Latin ""de ex post"" and the Spanish preposition ""de.""

**Comer**: Verb, infinitive; meaning ""to eat""; root ""Comer,"" from Latin ""comedere,"" which means ""eat up, consume.""

**Lavaré**: Verb, 1st person singular future; meaning ""I will wash""; root verb is ""Lavar,"" derived from Latin ""lavare,"" which implies ""to wash or bathe.""

**Los Platos**: Noun, masculine plurals; meaning ""the dishes""; ""Platos"" comes from Latin 'Plattus' which originally meant ""flat, broad""."
After washing my hands, I will eat.	Después de lavar mis manos, voy a comer.	"
**Después de**: Preposition; meaning ""after""; Combination of ""Después"" (from Late Latin ""de ex post"" - ""of that (which comes) next"") indicating succession in time or place, and ""de"" (from Latin ""de,"" indicating origin, separation, or derivation).

**Lavar**: Verb; Meaning ""to wash""; Root ""Lavar,"" from Latin ""lavare"" signifying the action of removing dirt, either metaphorically as in purify or literally as in rinse or clean.

**Mis**: Adjective; Meaning ""my""; Plural form of ""mi"", from Latin ""meus,"" indicating possession or belonging.

**Manos**: Noun, Feminine plural; Meaning ""hands;"" from Latin ""manus,"" referring to the body part constituting the end of each arm.

**Voy a**: Verb; ""I am going to""; A commonly utilized structure to indicate future or intent, this phrase is made by conjugating the verb ""Ir"" (to go) with the appropriate personal pronoun (in this case, ""yo"" - I), followed by ""a"" (to). The infinitive form of the main action verb follows immediately after.

**Comer**: Verb, infinitive; meaning ""to eat""; Root verb ""Comer"", derived from Latin ""comedere"", meaning to eat or consume. In the ""Voy a"" structure, the verb is in the infinitive and indicates a future action Single sentences preferable."
After reading every night, I usually know new words.	Después de leer todas las noches, generalmente conozco palabras nuevas.	"
**Después de**: Preposition; meaning ""after""; combination of ""Después"" (from Latin ""depost"" meaning ""next"") and ""de"" (from Latin ""de,"" indicating origin, separation, or derivation).

**Leer**: Verb; meaning ""to read""; from Latin ""legere."" 

**Todas las noches**: Phrase; meaning ""every night; female(Spanish specifically considere the categoty of time as a femal). ""Todas"" is the feminine plural form of the adjective ""Todo"" (meaning ""all"" or ""every"", derived from old Castilian which eventually settled as modern Spanish ""todo""), ""las"" is the feminine plural article ""the"", and ""noches"" is the feminine plural noun form of ""night"", from Latin ""noctem"".

**Generalmente**: Adverb; meaning ""usually""; from Latin ""generalis,"" meaning common, general.

**Conozco**: Verb, 1st person singular present; meaning ""I know""; root ""Conocer,"" from Latin ""cognoscere"". This verb has the peculiarity to mean ""I know"" but also ""I meet"", depending the context. 

**Palabras**: Noun, feminine plural; meaning ""words""; from Latin ""parabola,"" originally meaning comparison, later story or speech.

**Nuevas**: Adjective, feminine plural; meaning ""new""; from Latin ""novus."" This is the new developments or introductions to something already existing. Change add noorthodoxy to it without alternating the forma or structure. Spanish specifically chooses the word nueva for describing something novel brought into locus of something preexisting."
After you clean the kitchen, then you can go to the park.	Después de que limpies la cocina, entonces puedes ir al parque.	"
**Después de que**: Preposition + Conjunction; Compound word meaning ""after"" in the context of sequence or order. ""Después"" on its own can denote ""after"" in terms of time or space. Both ""de"" and ""que"" are derived from their Latin equivalents ""de"" and ""qui"".

**Limpies**: Verb, 2nd person singular present subjunctive; meaning ""you clean""; root verb ""limpiar,"" meaning to clean. Like many Spanish words, the root verb ""limpiar"" originates from Latin ""limpiare"" which had a similar meaning - to make bright, to clear.

**La (cocina)**: Article (feminine singular) + Noun (feminine singular) combination; ""La"", a definite singular female article meaning ""the,"" used here before the female noun ""cocina,"" meaning ""kitchen."" Both ""la"" and ""cocina"" stem from Latin ""illa"" and ""coquina"" respectively.

**Entonces**: Adverb; meaning ""then"" as a sequence marker; from Latin ""intunc,"" meaning ""at that time.""

**Puedes**: Verb, 2nd person singular present; meaning ""you can""; from root verb ""poder,"" meaning to be able or can. This word descends from the Latin ""potere"" meaning to be powerful.

**Ir**: Verb, infinitive; meaning ""to go"". Its origin could be tracked back to Latin ""ire"". 

**Al (parque)**: Preposition + Article(masculine singular) + Noun (masculine singular) combination; ""Al""; a contraction of ""a"" (to) and ""El"" (the). ""Parque"" means ""park"", derived from old french ""parc""."
